Data type,Graph ID,Triple ID,Prompt text,Triple text,Target,Location in text,Decision,Comment on decision,Extra hallucinations
prompts_fictional,29,statement4,"Corina Perest, who was born in 1544, had a sibling named Samael Tybirth; she died in Giltree and worked as Vivirkos Taphrandos.  Samael Tybirth, who worked at Caladium University in Ranfiah, died on August 21st, 1986.",Corina Perest / Occupation / Vivirkos Taphrandos,Vivirkos Taphrandos,108,p,,
prompts_fictional,29,statement5,"Corina Perest, who was born in 1544, had a sibling named Samael Tybirth; she died in Giltree and worked as Vivirkos Taphrandos.  Samael Tybirth, who worked at Caladium University in Ranfiah, died on August 21st, 1986.",Samael Tybirth / Employer / Caladium University,Caladium University,160,p,,
prompts_fictional,29,statement6,"Corina Perest, who was born in 1544, had a sibling named Samael Tybirth; she died in Giltree and worked as Vivirkos Taphrandos.  Samael Tybirth, who worked at Caladium University in Ranfiah, died on August 21st, 1986.",Samael Tybirth / Work location / Ranfiah,Ranfiah,183,p,,
prompts_fictional,29,statement3,"Corina Perest, who was born in 1544, had a sibling named Samael Tybirth; she died in Giltree and worked as Vivirkos Taphrandos.  Samael Tybirth, who worked at Caladium University in Ranfiah, died on August 21st, 1986.","Samael Tybirth / Date of death / August 21st, 1986","August 21st, 1986",200,p,,
prompts_fictional,30,statement4,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.",Hieron Yura / Mass / 55.0 kilogram,55.0 kilogram,16,p,,
prompts_fictional,30,statement1,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.",Hieron Yura / Occupation / Passerbyer,Passerbyer,30,p,,
prompts_fictional,30,statement2,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.","Hieron Yura / Date of birth / September 14th, 1967","September 14th, 1967",49,p,,
prompts_fictional,30,statement3,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.",Hieron Yura / Place of birth / Yandoowere,Yandoowere,73,p,,
prompts_fictional,30,statement6,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.",Hieron Yura / Participant in / Aquaramp,Aquaramp,106,p,,
prompts_fictional,30,statement5,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.",Hieron Yura / Sport / Spring Spike,Spring Spike,119,p,,
prompts_fictional,30,statement0,"Hieron Yura, a 55.0 kilogram passerbyer born on September 14th, 1967 in Yandoowere, also participated in Aquaramp and Spring Spike.",Hieron Yura / Participant in / Roboskee,Roboskee,#VALUE!,a,,
prompts_fictional,31,statement6,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.","Farok Donar / Date of birth / June 27th, 1831","June 27th, 1831",22,p,,
prompts_fictional,31,statement3,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.",Farok Donar / Work location / Lemulterron,Lemulterron,49,p,,
prompts_fictional,31,statement5,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.",Farok Donar / Religion or worldview / Redantism,Redantism,83,p,,
prompts_fictional,31,statement0,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.",Farok Donar / Occupation / Zylra Zaltans,Zylra Zaltans,115,p,,
prompts_fictional,31,statement4,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.",Farok Donar / Spouse / Captain Tethys,Captain Tethys,148,p,,
prompts_fictional,31,statement2,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.",Farok Donar / Place of burial / Basilica of the Sacred Heart,Basilica of the Sacred Heart,178,p,,
prompts_fictional,31,statement1,"Farok Donar, born on June 27th, 1831, worked in Lemulterron and was a follower of Redantism, his occupation being Zylra Zaltans; he was married to Captain Tethys, buried at the Basilica of the Sacred Heart, and passed away on November 24th, 1939.","Farok Donar / Date of death / November 24th, 1939","November 24th, 1939",227,p,,
prompts_fictional,32,statement6,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Place of birth / Tac,Tac,27,p,,
prompts_fictional,32,statement0,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Date of birth / 1544,1544,34,p,,
prompts_fictional,32,statement1,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Position held / Thurgood Iriggen,Thurgood Iriggen,61,p,,
prompts_fictional,32,statement2,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Spouse / Julian Erario,Julian Erario,94,p,,
prompts_fictional,32,statement3,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Work location / Neshold,Neshold,119,p,,
prompts_fictional,32,statement4,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Occupation / Trecemo Caspian,Trecemo Caspian,140,p,,
prompts_fictional,32,statement5,"Lesbourne Rowden, born in Tac in 1544, held the position of Thurgood Iriggen, was married to Julian Erario, worked in Neshold, worked as a Trecemo Caspian, and had a child named Prisoner Adurin.",Lesbourne Rowden / Has child / Prisoner Adurin,Prisoner Adurin,179,p,,
prompts_fictional,33,statement3,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.",Sage Bardon / Student of / Flemin Varghast,Flemin Varghast,59,p,,
prompts_fictional,33,statement2,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.",Sage Bardon / Student / Natania Kelsar,Natania Kelsar,82,p,"(Should be ""has student"")",
prompts_fictional,33,statement4,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.",Sage Bardon / Writing language / Morkegor,Morkegor,111,p,,
prompts_fictional,33,statement6,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.",Sage Bardon / Has child / Scopio Lorias,Scopio Lorias,194,p,,
prompts_fictional,33,statement0,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.",Sage Bardon / Occupation / Scryer,Scryer,#VALUE!,a,,
prompts_fictional,33,statement1,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.","Sage Bardon / Depicted by / Bust of Alcarin Crypon, Barredom.","Bust of Alcarin Crypon, Barredom.",#VALUE!,p,,
prompts_fictional,33,statement5,"Sage Bardon works as a phenethylamancer, was a student of Flemin Varghast and of Natania Kelsar, he writes in Morkegor, was depicted by a bust of Alcarin Crypon, Barredom and has a child named Scopio Lorias.",Sage Bardon / Field of work / Phenethylamancy,Phenethylamancy,#VALUE!,p,,
prompts_fictional,34,statement6,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Time period / Era of Illumination,Era of Illumination,16,h,"Doesn't actually say he belonged to this era in any way, just mentions it as is.",
prompts_fictional,34,statement0,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Has mother / Naval Commander Theodore,Naval Commander Theodore,48,p,,
prompts_fictional,34,statement1,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Noble title / High Commander Gideon,High Commander Gideon,110,p,,
prompts_fictional,34,statement2,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Position held / High Commander Gideon,High Commander Gideon,110,p,,
prompts_fictional,34,statement3,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Spouse / Defender Kael,Defender Kael,140,p,,
prompts_fictional,34,statement4,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Date of death / 213 BCE,213 BCE,170,p,,
prompts_fictional,34,statement5,"Wren Bergland, Era of Illumination, has mother Naval Commander Theodore, noble title and position held under High Commander Gideon, spouse Defender Kael, passed away in 213 BCE, and has a child named Syla Burrus.",Wren Bergland / Has child / Syla Burrus,Syla Burrus,201,p,,
prompts_fictional,35,statement4,"Magus Preven, Queen of Oceans and member of House of Drayton, had a sibling named Zakarias Trevalin, died by the hands of Aryac in Meccafray on August 12th, 2017.",Magus Preven / Position held / Queen of Oceans,Queen of Oceans,15,p,,
prompts_fictional,35,statement5,"Magus Preven, Queen of Oceans and member of House of Drayton, had a sibling named Zakarias Trevalin, died by the hands of Aryac in Meccafray on August 12th, 2017.",Magus Preven / Family / House of Drayton,House of Drayton,45,p,,
prompts_fictional,35,statement1,"Magus Preven, Queen of Oceans and member of House of Drayton, had a sibling named Zakarias Trevalin, died by the hands of Aryac in Meccafray on August 12th, 2017.",Magus Preven / Sibling / Zakarias Trevalin,Zakarias Trevalin,83,p,,
prompts_fictional,35,statement2,"Magus Preven, Queen of Oceans and member of House of Drayton, had a sibling named Zakarias Trevalin, died by the hands of Aryac in Meccafray on August 12th, 2017.",Magus Preven / Cause of death / Aryac,Aryac,123,p,,
prompts_fictional,35,statement6,"Magus Preven, Queen of Oceans and member of House of Drayton, had a sibling named Zakarias Trevalin, died by the hands of Aryac in Meccafray on August 12th, 2017.",Magus Preven / Manner of death / Meccafray,Meccafray,132,p,,
